StockistID,StockistName,StockistRetailerGroupID,StockistSiteId,StockistWebsiteUrl,StockistPhone,StockistFax,StockistEmail,StockistAddressLine1,StockistSuburb,StockistPostcode,StockistStateId,StockistCountryId,StockistLatitude,StockistLongitude,StockistGUID,StockistLastModified,StockistLoyalty,ShowInSelector,ShowLeadGeneration
644,Beds 'R' Us Warners Bay,7,5,www.bedsrus.com.au,02 4956 6611,02 4956 9845,,10 - 16 Medcalf Street,Warners Bay,2282,121,284,-32.9672852,151.6511536,2a496dbc-9dac-4951-aa73-526b887dfc6b,11/12/2014 2:26:12 AM,True,True,False
645,Beds R Us Warrawong,7,5,www.bedsrus.com.au,02 4276 3077,02 4276 3090,bedsrussaleswarrawong@gmail.com,151 Lighthouse Lane,Warrawong,2502,121,284,-34.4961624,150.8901367,8bb459ba-1a56-4097-a400-06f865201067,11/1/2015 6:35:42 PM,True,True,False
646,Beds R Us Warwick Farm,7,5,www.bedsrus.com.au,02 9600 9992,02 9600 9998,,Shop 8 Warwick Farm Hometwon    Cnr Sappho Road and Hume Highway,Warwick Farm,2170,121,284,-33.9131737,150.9333038,b22807b5-cf43-40fb-b528-804f476f1599,11/12/2014 2:26:12 AM,True,True,False
647,Beds R Us West Gosford,7,5,www.bedsrus.com.au,02 4325 0073,02 43250029,,4A /356 Manns Rd,West Gosford,2250,121,284,-33.4237480,151.3227692,f072ba61-6fd3-4522-bd58-126044acd00f,11/12/2014 2:26:12 AM,True,True,False
926,Beds 'R' Us Wetherill Park,7,5,www.bedsrus.com.au,02 9757 4158,,wetherillpark@bedsrus.com.au,"Greenway Supa Centre, 1183 The Horsley Drive ",Wetherill Park,2164,121,284,-33.8502280,150.8970890,29370537-1f34-4d3a-9aca-f86333c8180e,4/28/2015 2:21:24 AM,True,True,False
1367,Beds R Us Yamba - Coulters Carpet Court,7,5,http://coulter.com.au/,02 6646 8555,,sales@coulters.com.au,2 Angourie Road ,Yamba ,2464,121,284,-29.4412013,153.3493773,84c426f5-3d42-48bb-98e0-a2e5f8998b33,4/11/2016 3:45:38 AM,True,True,False
641,"Beds 'R"" Us Rutherford",7,5,www.bedsrus.com.au,02 4932 1126,02 4932 1174,,"Unit 7, Hunter Supa Centre 343 New England Highway",Rutherford,2320,121,284,-32.7105026,151.5124817,091fabee-cbd6-4271-a779-b5b32a6420d3,11/12/2014 2:26:12 AM,True,True,False
573,Bedshed Albany,8,5,www.bedshed.com.au,08 9841 5111,08 9842 2805,,35-37 Campbell Rd,Albany,6330,126,284,-35.0117645,117.8947830,8672a9af-fe26-4ce0-8bda-cb4cff805c88,12/15/2014 11:36:26 PM,True,True,False
566,Bedshed Aspley,8,5,www.bedshed.com.au,07 3263 4477,07 3263 4499,,"Shop 20 - 21, HomemakerCentre, 825 Zillmere Road",ASPLEY,4034,122,284,-27.3561783,153.0182495,c471aba3-9c5b-4e54-ae97-91c62cf4e534,11/12/2014 2:26:11 AM,True,True,False
574,Bedshed Beckenham,8,5,www.bedshed.com.au,08 9451 6565,08 9350 6060,,18 William Street,BECKENHAM,6107,126,284,-32.0266190,115.9512787,52e0ce2b-4560-4f58-a84b-a18f2a4785d0,12/15/2014 11:37:01 PM,True,True,False
575,Bedshed Bunbury,8,5,www.bedshed.com.au,08 9721 8477,08 9791 1189,,"Unit 2 Block A, Bunbury Homemaker Centre, 42 Strickland Street",Bunbury,6230,126,284,-33.3298645,115.6413422,d9824d2d-1dc4-422a-867f-916555bdda6b,12/15/2014 11:37:50 PM,True,True,False
591,Bedshed Bundall,8,5,www.bedshed.com.au,07 5526 7033,07 5504 5799,,61 Ashmore Road,Bundall,4217,122,284,-28.0098209,153.4052734,4c13b4f3-d5c4-4691-bedb-77e36cdd129b,11/12/2014 2:26:12 AM,True,True,False
576,Bedshed Busselton,8,5,www.bedshed.com.au,08 9752 4299,08 9752 4468,,"Homemaker Centre, Bussell Hwy",Busselton,6280,126,284,-33.6570473,115.3509369,8f4d311d-5a81-4653-a8b8-4d3b634e69f0,12/15/2014 11:42:33 PM,True,True,False
577,Bedshed Cannington,8,5,www.bedshed.com.au,08 9350 5119,08 9451 4107,,1305 Albany Highway,Cannington,6107,126,284,-32.0159912,115.9289780,8c254bea-36ca-4700-9e93-533096727936,5/5/2016 4:21:12 AM,True,False,False
592,Bedshed Chadstone,8,5,www.bedshed.com.au,03 9568 8125,03 9568 8795,,"Chadstone Lifestyle Centre, Shop 3, 675-685 Warrigal Road",Chadstone,3148,125,284,-37.8786202,145.0923462,e9c47aac-4784-4d39-b813-2a3be1739d2b,11/12/2014 2:26:12 AM,True,True,False
563,Bedshed Cheltenham,8,5,www.bedshed.com.au,03 9585 6388,03 9585 6399,,1184-1186 Nepean Highway,CHELTENHAM,3192,125,284,-37.9613075,145.0541840,85eb2b40-7122-4352-8b72-2a97b84efd3c,11/12/2014 2:26:11 AM,True,True,False
578,Bedshed Claremont,8,5,www.bedshed.com.au,08 9386 7811,08 9386 7812,,204 Stirling Highway,CLAREMONT,6010,126,284,-31.9818707,115.7908478,0e074b71-4d42-425d-9b27-a87eca03c144,12/15/2014 11:43:41 PM,True,True,False
589,Bedshed Cockburn,8,5,www.bedshed.com.au,08 9414 9488,08 9414 9895,,"South Central, Unit 2, 87 Armadale Road",Cockburn,6164,126,284,-32.1666679,115.8333359,f29f1817-c37c-4551-bb8e-fc40372597f3,12/15/2014 11:44:17 PM,True,True,False
564,Bedshed Dandenong,8,5,www.bedshed.com.au,03 9794 6166,03 9497 9699,,77-79 Frankston-Dandenong Road,DANDENONG,3175,125,284,-38.0075150,145.2167816,fab826c8-4771-44b9-997f-11e82e58e523,11/12/2014 2:26:11 AM,True,True,False
1383,Bedshed Fyshwick,8,5,www.bedshed.com.au,02 6280 7101,02 6280 7101,fyshwick@bedshed.com.au,78 Barrier St,Fyshwick ACT,2609,120,284,-35.3273700,149.1707050,db54c329-28ee-4380-a1ca-3cd8b8a678a8,6/7/2016 1:19:42 AM,False,True,False
568,Bedshed Helensvale,8,5,www.bedshed.com.au,07 5500 0422,07 5502 7577,,"Homeworld Helensvale, Shop 9, 502 Hope Island Road",Helensvale,4212,122,284,-27.8880158,153.3188477,af59d864-97f3-4c59-89ae-6cc8fc3299f3,11/12/2014 2:26:11 AM,True,True,False
590,Bedshed Highpoint,8,5,www.bedshed.com.au,03 9317 3122,03 9317 3155,,"Highpoint Homemaker City, Shop 14, 179 Rosamond Road",Maribyrnong,3032,125,284,-37.7716103,144.8859711,7e15591b-c8e5-4d14-b5eb-c724910146ca,11/12/2014 2:26:12 AM,True,True,False
565,Bedshed Hoppers Crossing,8,5,www.bedshed.com.au,03 9748 2166,03 9748 2199,,269-281 Old Geelong Road,HOPPERS CROSSING,3029,125,284,-37.8735085,144.7169952,fcccbcd3-1b1e-471d-910b-4c0dab3dba36,11/12/2014 2:26:11 AM,True,True,False
579,Bedshed Joondalup,8,5,www.bedshed.com.au,08 9300 0611,08 9300 0612,,Unit 2/4 The Gateway,Edgewater,6027,126,284,-31.7637272,115.7733536,cf4618a8-39ee-41b3-aed2-63ce3ad5930b,12/15/2014 11:44:50 PM,True,True,False
571,Bedshed Kawana,8,5,www.bedshed.com.au,07 5444 2077,07 5444 2177,,"Shop 1-3, 2 Kensington Drive",Minyama,4575,122,284,-26.7005444,153.1224976,c989a2ee-b9fe-49d7-a638-025df80e465c,11/12/2014 2:26:11 AM,True,True,False
570,Bedshed Mackay,8,5,www.bedshed.com.au,07 4942 6772,07 4942 6223,,Cnr Heath Rd & Bruce Hwy,MACKAY,4740,122,284,-21.1423531,149.1719208,23bc62c7-c287-4fc7-9dcd-908bbca0d477,11/12/2014 2:26:11 AM,True,True,False
580,Bedshed Malaga,8,5,www.bedshed.com.au,08 9249 1088,,,"Unit 4, Beach Rd, (Cnr Alexander Dr) Entrance opposite Malaga Markets",Malaga,6090,126,284,-30.7528400,121.4821625,52dd2b66-880e-4aa2-8d5d-f344e4068f11,12/15/2014 11:46:02 PM,True,True,False
581,Bedshed Mandurah North,8,5,www.bedshed.com.au,08 9581 6799,08 9581 6899,,11 Gordon Road,Mandurah,6210,126,284,-32.5116005,115.7397919,b8916811-cbcc-4b2d-88bd-b3ecbf69deae,12/15/2014 11:46:36 PM,True,True,False
582,Bedshed Melville,8,5,www.bedshed.com.au,08 9330 1088,08 9330 8788,,"1/248 Leach Highway, cnr Norma Road",MELVILLE,6156,126,284,-32.0462227,115.8223267,8c82de85-ad79-4ce7-b0e4-e5b55c4a4c11,12/15/2014 11:47:08 PM,True,True,False
583,Bedshed Midland,8,5,www.bedshed.com.au,08 9274 4177,08 9274 4178,,Midland Central Homemaker CentreCnr Clayton & Lloyd Street,Midland,6056,126,284,-31.8875198,116.0146103,726fc132-28c3-4553-8eb7-131f006af13c,12/15/2014 11:47:37 PM,True,True,False
572,Bedshed Mile End,8,5,www.bedshed.com.au,08 8354 4955,08 8354 4985,,"Unit 11, 121 Railway Terrace",Mile End,5031,123,284,-34.9302788,138.5758514,c18c2a87-c62d-4042-8197-bf3342f47452,11/12/2014 2:26:11 AM,True,True,False
674,Bedshed Mittagong,8,5,www.bedshed.com.au,02 4871 1833,02 4871 1296,,"Highlands Homemaker Centre, Shop 3, 205 Old Hume Highway",Mittagong,2575,121,284,-34.4464989,150.4360046,6fbd0681-fe85-4ad0-9d57-dfdebc02a21f,11/12/2014 2:26:13 AM,True,True,False
673,Bedshed Moorabbin,8,5,www.bedshed.com.au,03 9555 5770,03 9555 9329,,"Moorabbin House and Home, 970 Nepean Hwy",Moorabbin,3189,125,284,-38.2302895,145.0445862,bedb4e6e-7364-4fe2-b2cd-aa2bc1d025b1,11/12/2014 2:26:13 AM,True,True,False
567,Bedshed Morayfield,8,5,www.bedshed.com.au,07 5433 1688,,,"Moyafield Supa Centre, 312 - 344 Morayfield Rd",MORAYFIELD,4740,122,284,-27.1001339,152.9487000,b58bc559-192c-43aa-992e-5f33886f7262,11/12/2014 2:26:11 AM,True,True,False
584,Bedshed Morley,8,5,www.bedshed.com.au,08 9275 3201,08 9275 3099,,133 Russell Street,Morley,6062,126,284,-31.9010105,115.8990173,75a3ab1f-29b6-42d7-ba35-035872015914,12/15/2014 11:48:57 PM,True,True,False
560,Bedshed Mornington,8,5,www.bedshed.com.au,03 5973 6333,03 5973 6322,,"Tenancy C1, Peninsula Lifestyle Centre, Cnr Nepean Hwy & Bungower Road",MORNINGTON,3931,125,284,-38.2256432,145.0749359,852b6d4b-73bf-4dcc-ac8b-c8b8a909cab2,11/12/2014 2:26:11 AM,True,True,False
561,Bedshed Northland,8,5,www.bedshed.com.au,03 9471 4755,03 9471 4944,,"Northland Homemaker Centre, 7/19-33 Murray Road",PRESTON,3072,125,284,-37.7422104,145.0282593,744494ff-f75e-4097-ac10-48c6ca509120,11/12/2014 2:26:11 AM,True,True,False
562,Bedshed Nunawading,8,5,www.bedshed.com.au,03 9894 3000,03 9878 1466,,1/302 Whitehorse Road,NUNAWADING,3131,125,284,-37.8187370,145.1730804,6490d2c1-533d-4fcb-b6ff-bdd7401e6747,5/6/2016 2:00:18 AM,True,True,False
585,Bedshed O'Connor,8,5,www.bedshed.com.au,08 9331 2677,08 9331 1922,oconnor@bedshed.com.au,"Unit 4, 2 Stockdale Road",O'Connor,6163,126,284,-32.0655820,115.8022380,34eef066-a7f0-462e-8598-d5aad604d963,1/19/2015 7:32:47 PM,True,True,False
586,Bedshed Osborne Park,8,5,www.bedshed.com.au,08 9445 3444,08 9445 3151,,467 Scarborough Beach Road,Osborne Park,6017,126,284,-31.9064217,115.8071671,4133b0c2-ac22-4b1b-a3b0-33a3a4d12ba4,12/15/2014 11:50:09 PM,True,True,False
587,Bedshed Rockingham,8,5,www.bedshed.com.au,08 9527 9011,08 9527 9022,,13 Enterprise Way,ROCKINGHAM,6168,126,284,-32.2696610,115.7507095,d2fa477f-94d5-459f-a881-a4db9f4d41ce,12/15/2014 11:50:37 PM,True,True,False
569,Bedshed Townsville,8,5,www.bedshed.com.au,07 4725 4388,07 4725 3688,,"Shop B3, Domain Central",Garbutt,4814,122,284,-19.2627811,146.7608795,5d651d73-d189-4e41-81ec-64a6887ff7ce,11/12/2014 2:26:11 AM,True,True,False
559,Bedshed Watergardens,8,5,www.bedshed.com.au,03 9449 7155,03 9449 7255,,"Watergardens Shopping Centre, Shop 7/399 Melton Hwy",Taylors Lakes,3038,125,284,-37.6956825,144.7720642,f420385b-c3ab-4095-a6fe-f7d7e76591d6,11/12/2014 2:26:11 AM,True,True,False
1433,Bedworld - Christchurch,22,5,http://bedworld.co.nz/,03 377 8887,03 374 9424 ,,242 Ferry Rd,Christchurch,8011,145,423,-43.5403610,172.6570353,42c73153-52d4-42da-a348-60d32795535b,1/24/2017 2:32:47 AM,True,True,False
1014,Bedworld NZ Limited,22,5,www.bedworld.co.nz/,03 377 8887,,sales@bedworld.co.nz,1/242 Ferry Road,Christchurch,8011,145,423,-43.5403610,172.6570350,b0d08b3c-dfb3-449d-a249-b670cd53a9a7,9/23/2015 11:28:36 AM,True,True,False
691,Bedz of Portland,13,5,""" """,""" """,,,127a Percy St,Portland,3305,125,284,-38.3434105,141.6034241,3ed8101d-d508-4f64-b6af-d8080e83b197,11/12/2014 2:35:42 AM,True,True,False
692,Bedzz Direct,13,5,""" """,02 6921 7200,,,17 Lake Albert Rd,WAGGA WAGGA,2650,121,284,-35.1190414,147.3697968,b6e578c8-3783-41f6-a24b-a795579f3a8b,11/12/2014 2:35:42 AM,True,True,False
1454,Bega Betta Electrical Superstore,13,5,www.betta.com.au,02 6492 5252,,bega@my.betta.com.au,95 - 101 Auckland Street,Bega,2550,121,284,-36.6734860,149.8404459,696048e9-5a73-4369-80f1-627dcd9243ec,3/22/2017 11:00:46 AM,True,True,False
820,Begents Burnie,27,5,www.begents.com.au,""" """,,,10 Wilson Street,Burnie,7320,124,284,-41.0504341,145.9061890,9255cfaf-477f-47b6-8182-44656d9ee92d,3/21/2017 9:13:14 AM,True,True,False
693,Begents Devonport,27,5,www.begents.com.au,03 6424 1879,,devonport@begents.com.au,46 Don Road,Devonport,7310,124,284,-41.1802597,146.3355103,baeb1643-2cb3-46dc-87d1-ee1bf4580267,7/6/2015 2:36:50 AM,True,True,False
821,Begents Launceston,27,5,www.begents.com.au,03 6337 6337,,sales@begents.com.au,58 Wellington Street,Launceston,7250,124,284,-41.4417725,147.1375580,f95b341b-a094-43bd-af10-46eb80ede592,7/6/2015 2:38:02 AM,True,True,False
822,Begents Scottsdale,27,5,www.begents.com.au,03 6352 2877,,scottsdale@begents.com.au,34 King Street,Scottsdale,7260,124,284,-41.1614952,147.5153809,bb4d7f15-e88e-423b-8c35-d61438af6c2c,7/6/2015 2:39:56 AM,True,True,False
819,Begents Ulverstone,27,5,www.begents.com.au,03 6425 5125,,ulverstone@begents.com.au,72 Reiby Street,Ulverstone,7315,124,284,-41.1573525,146.1717834,9f5fd245-8d84-4f3a-afe9-bd5fe324c0ee,7/6/2015 2:40:12 AM,True,True,False
694,Bennetts Furniture Glenorchy,13,5,""" """,03 6273 6458,,,100 Grove Road,Glenorchy,7010,124,284,-42.8284912,147.2712097,905aae8d-b6b0-4bd6-acfd-8f5532663690,11/12/2014 2:35:42 AM,True,True,False
695,Betta,13,5,""" """,03 6382 1577,,,54-60 Macquarie Street,George Town,7253,124,284,-41.1071816,146.8231659,701eb2db-cd8a-4c0d-9118-64a3e3200b76,11/12/2014 2:35:42 AM,True,True,False
696,Betta Electrical Exmouth,13,5,""" """,08 9949 2166,,,13 Patterson Way,Exmouth,6707,126,284,-21.9419403,114.1294632,8f8b108c-0e4b-4f67-9b01-b86521988fff,12/15/2014 11:51:34 PM,True,True,False
1440,Betta Electrical Home Living Minchinbury,13,5,www.betta.com.au,02 9677 9647,,minchinbury@my.betta.com.au,"Shop 41, M Centre, 40 Sterling Road",Minchinbury,2770,121,284,-33.7811694,150.8177565,c2607878-a614-4963-8e7a-3c48ceb6c79d,3/22/2017 10:17:07 AM,True,True,False
1513,Bev Marks Northland,13,5,www.bevmarks.com.au,(03) 9478 4771,,,"Shop 9, Northland Homemaker Center, 19-33 Murray Rd",Preston,3072,125,284,-37.7416938,145.0278434,3282d229-6e27-40d7-92d6-599ce5b77158,4/27/2017 1:17:54 PM,True,True,False
1519,Bev Marks Nunawading,13,5,www.bevmarks.com.au,(03) 9878 4955,,,"Shop 16, Home HQ 372-394 Whitehorse Rd",Nunawading,3131,125,284,-37.8191909,145.1796780,ebc67600-4329-47f0-9e04-5b7045779215,4/27/2017 1:42:16 PM,True,True,False
1397,BFO Bedding & Furniture Outlet,13,5,www.beddingfurnitureoutlet.com.au,07 54985566,,bfofurniture@gmail.com,Morayfield Super Centre – 312 Morayfield Rd,Morayfield,4506,122,284,-27.1166931,152.9527760,0cdbfce1-c91e-43d6-9822-3c43dffe5edc,7/18/2016 12:29:35 AM,True,True,False
962,Big Bargains,18,5,""" """,08 8586 6087,,,94-96 Renmark Avenue,Renmark,5341,123,284,-34.1732500,140.7478950,6326c0e7-4330-4665-a228-ba2442b224f5,5/8/2015 3:16:02 AM,True,True,False
697,Bigger Furniture Floorworld,13,5,""" """,""" """,,,44-46 Belmore Street,Yarrawonga,3730,125,284,-36.0105400,146.0047302,144c8eee-de70-4018-a9ca-6b4dd102eaaa,11/12/2014 2:35:42 AM,True,True,False
1455,Biloela Betta Electrical,13,5,www.betta.com.au,+61 7 4992 1700,,biloela@my.betta.com.au,53 Kariboe Street,Biloela,4715,122,284,-24.4014854,150.5124726,6a2ebe44-93da-491c-a846-3b4d0f165231,3/22/2017 11:02:21 AM,True,True,False
839,Biloela Furniture Court and Beds R Us,7,5,www.bedsrus.com.au,(07) 4992 1336 ,,brett@montoshomedesign.com.au,80 Callide Street ,Biloela,4715,122,284,-24.4002750,150.5110870,96373cb1-7446-4f8c-a64e-e50cba375674,12/18/2014 4:03:46 AM,True,True,False
698,Bob Stanley & Son Bedding & Furniture,13,5,""" """,08 9452 3366,,,"Centro Maddington Shopping Centre, Attfield Street",Maddington,6109,126,284,-32.0535698,115.9784393,0e3a5880-6f00-4fe9-9552-245bb7bbd239,5/5/2016 4:21:27 AM,True,False,False
602,Boonah Furniture Court,7,5,www.bedsrus.com.au,07 5463 1233,07 5463 4277,,34 Yeates Avenue,Boonah,4310,122,284,-27.9964752,152.6818390,8b774cd0-c4be-41db-aa58-60a607c6f23d,11/12/2014 2:26:12 AM,True,True,False
603,Border Furniture Court,7,5,www.bedsrus.com.au,07 4671 3225,07 4671 3287,,37 Marshall Street,Goondiwindi,4390,122,284,-28.5458527,150.3038177,16915ad9-e29e-42f7-ae6d-1ef57905ae0a,11/12/2014 2:26:12 AM,True,True,False
1407,Bowen Furnishing Co,13,5,""" """,07 4786 1835,,,39 George St,Bowen,4805,122,284,-20.0148963,148.2475311,2cf6ead4-4c5d-4b14-bbb2-b0f52a065de6,9/13/2016 10:05:47 PM,True,True,False
1429,Braithwaite’s Homemakers ,13,5,http://sleepzonebedding.com.au/,(03) 5523 2828,,portland@jdtrading.com.au,"109-121 Learmonth Street, Portland VIC 3305",Portland,3305,125,284,-38.3273991,141.5903449,f922fbd8-3507-4560-826f-0fa8dfd1c7a8,1/16/2017 3:40:15 AM,True,True,False
770,Braithwaite’s Homemakers,18,5,www.portland.homemakersfurniture.com.au,03 5523 2828,,nick@jdtrading.com.au,109-121 Learmonth St,Portland,3305,125,284,-38.3282270,141.5902540,d80834ca-dd2d-4560-8259-7a9480e2890c,5/14/2015 12:51:02 AM,True,True,False
950,Brians Homemakers Furniture,18,5,www.homemakersfurniture.com.au,02 6555 7700,,briansfurn@bigpond.com,97 The Lakes Way ,Forster,2428,121,284,-32.2014590,152.5176240,c66e0928-c9a1-450d-a630-0c97a448964a,5/7/2015 10:24:56 PM,True,True,False
841,Brogden’s Furniture Court and Beds R Us,7,5,www.bedsrus.com.au,(07) 4743 0876 ,,brogdens@bigpond.net.au,107 – 109 Camooweal Street ,Mt Isa,4825,122,284,-20.7234490,139.4926040,52fb21cb-e653-4bee-b542-e122779c2213,12/18/2014 4:06:52 AM,True,True,False
699,Brogdens Furniture and Bedding,13,5,""" """,""" """,,,107 Camooweal Street,Mt Isa,4825,122,284,-20.7235146,139.4930878,e30fced3-bcab-43de-8358-8b2418c28563,11/12/2014 2:35:42 AM,True,True,False
1466,Broome Betta Home Living ,13,5,www.betta.com.au,08 9192 3344,,,2-4 Short St ,Broome ,6725,126,284,-17.9527660,122.2442154,a24e19f7-e918-4e94-a390-2f0bab4ec5b4,3/22/2017 11:30:52 AM,True,True,False
700,Browns The Good Homemakers,13,5,""" """,07 4662 7088,,,25 Bell Street,Chinchilla,4413,122,284,-26.7395477,150.6255646,a266d27d-749c-40fb-9cc2-6fae5c100bdd,11/12/2014 2:35:42 AM,True,True,False
975,Budget Homemakers Furniture,18,5,www.colac.homemakersfurniture.com.au,03 5231 4222,,sales@budgetaus.com.au,113 Bromfield Street ,Colac,3250,125,284,-38.3405280,143.5903480,3477f96d-fdff-4be5-8e08-4d22d6cdc857,5/12/2015 11:19:05 PM,True,True,False
604,Bundaberg Furniture Court/Beds R Us,7,5,www.bedsrus.com.au,07 4151 7766,07 4151 8366,,21 Johanna Blvd,Bundaberg West,4670,122,284,-24.8913155,152.3228149,9f2277c6-eb9b-4353-aa09-51cd9f9196e0,11/12/2014 2:26:12 AM,True,True,False
605,Burnups Furniture Court Airlie Beach,7,5,www.bedsrus.com.au,07 4948 8000,07 4948 8099,,Cnr Shute Harbour & Galbraith Park Road,Airlie Beach,4802,122,284,-20.2918472,148.6757355,2927dae3-27e0-47be-9733-e6a2c8005bb3,11/12/2014 2:26:12 AM,True,True,False
606,Burnups Furniture Court Bowen,7,5,www.bedsrus.com.au,07 4786 1599,07 4786 2627,,42 Powell Street,Bowen,4805,122,284,-20.0122452,148.2451172,fca38d19-3076-48d1-bf37-5228cd1bd84a,11/12/2014 2:26:12 AM,True,True,False
951,Caesars Emporium,18,5,griffith.homemakersfurniture.com.au,02 6964 1009,,orders@caesars.net.au,44-46 Altin Street,Griffith,2680,121,284,-34.2916200,146.0680380,3ab27a88-8f32-4389-ade0-a6d72498b9be,4/13/2017 1:27:20 PM,True,True,False
607,Caloundra Furniture Court,7,5,www.bedsrus.com.au,07 5492 7188,07 5492 7188,,47 Caloundra Rd,Caloundra,4551,122,284,-26.7943192,153.1083069,0ac5b00f-bd03-46a6-8405-f13dd71218b0,11/12/2014 2:26:12 AM,True,True,False
701,Carla Furnishers,13,5,""" """,""" """,,,Cnr  Price & Kidman Streets,Alice Springs,870,128,284,-23.6959343,133.8691559,817eb88c-c902-4a63-9888-da6ee845b661,11/12/2014 2:35:42 AM,True,True,False
830,Carnarvon Betta Home Living,13,5,www.betta.com.au,(08) 9941 3366,,,322 Robinson Street,Carnarvon,6701,126,284,-24.8708240,113.6755240,25c53814-4071-4e7b-8cae-e3a8556de285,4/12/2017 9:35:06 AM,True,True,False
1465,Carnarvon Betta Home Living ,13,5,www.betta.com.au,08 9941 3366,,carnarvon@my.betta.com.au,322 Robinson St ,Carnarvon ,6701,126,284,-24.8708200,113.6755200,104f5d31-6e43-40f6-be70-75faac88843a,4/12/2017 9:34:59 AM,True,True,False
1015,Chaineys,22,5,www.chaineyslevin.co.nz,06 368 4102,,chaineyslevin@clear.net.nz,241 Oxford Street,Levin,5510,139,423,-40.6215200,175.2865480,630bb582-999f-4fb2-98c9-4b772454c7fb,5/20/2015 3:21:01 AM,True,True,False
1404,Chandlers Betta Home Living,13,5,www.betta.com.au,02 6662 4455,,,177 Walker St,Casino,2470,121,284,-28.8655196,153.0482113,669c033c-d5e2-4029-9dc0-a5e12cfd44a4,9/13/2016 9:50:38 PM,True,True,False
1453,Chandlers Betta Home Living - Casino,13,5,www.betta.com.au,02 6662 1329,,casino@my.betta.com.au,41 Walker Street,Casino,2470,121,284,-28.8593315,153.0494711,ee7f4f14-3b19-4f9c-add4-8951d2389778,3/22/2017 10:58:00 AM,True,True,False
1464,Chandlers Betta Home Living - Lismore,13,5,www.betta.com.au,02 6621 3003,,lismore@my.betta.com.au,65 Woodlark St ,Lismore ,2480,121,284,28.8076324,153.2784736,46615cbc-9240-4d3d-8ac8-abb982f6781c,3/22/2017 11:27:55 AM,True,True,False
703,Chandlers Betta Home Living Lismore,13,5,www.betta.com.au,02 6621 3003,,,65 Woodlark Street,Lismore,2480,121,284,-28.8076363,153.2784576,068b6158-1ffd-40bd-b8f3-eca3d548fdbb,4/12/2017 9:35:24 AM,True,True,False
624,Chookies Furniture Plus,7,5,www.bedsrus.com.au,03 5772 2152,03 5772 2152,,1 Hall Street,Alexandria,3714,125,284,-37.1923904,145.7016602,0c6fc8b1-82ec-4119-b8e1-f9f7c7ea75ac,11/12/2014 2:26:12 AM,True,True,False
1098,Clark Rubber Balcatta,26,5,www.clarkrubber.com.au,08 9204 4999,,balcatta@clarkrubber.com.au,43 Erindale Road,Balcatta,6021,126,284,-31.8673884,115.8062760,364333a0-f1c7-4f5b-9432-21c09da66204,9/19/2016 11:28:53 PM,True,True,False
1099,Clark Rubber Ballarat,26,5,www.clarkrubber.com.au,03 5339 6888,,ballarat@clarkrubber.com.au,65 Mair Street,Ballarat,3350,125,284,-37.5604692,143.8655660,2298f385-3709-475a-aa93-e68f231d02d6,7/3/2015 1:07:12 AM,True,True,False
1100,Clark Rubber Bendigo,26,5,www.clarkrubber.com.au,03 5442 2844,, bendigo@clarkrubber.com.au,"Victoria Hill Plaza, 6-32 Marong Road ",Bendigo  ,3550,125,284,-36.7563050,144.2613900,0a416fc2-3c32-4c88-91a6-37c4655f9a13,7/3/2015 2:14:53 AM,True,True,False
1101,Clark Rubber Brookvale,26,5,www.clarkrubber.com.au,02 9907 3377,, brookvale@clarkrubber.com.au,59 Winbourne Road ,Brookvale ,2100,121,284,-33.7627175,151.2751251,f7dc27c2-cac7-41a6-b3a4-7a64a81f6ade,7/3/2015 2:18:40 AM,True,True,False
1102,Clark Rubber Broome,26,5,www.clarkrubber.com.au,08 9192 1933,,broomesales@clarkrubber.com.au,"Unit 1, 97 Guy Street ",Broome,6725,126,284,-17.9640300,122.2245860,1d521cee-b85f-4879-a8a7-77315de7d156,7/3/2015 2:26:38 AM,True,True,False
1103,Clark Rubber Browns Plains,26,5,www.clarkrubber.com.au,07 3806 6911,,brownsplains@clarkrubber.com.au,"Unit 1, 145 Browns Plains Road",Browns Plains ,4118,122,284,-27.4627333,153.0951235,d20b0baf-18c3-455d-8d8c-4678ae9e5636,7/3/2015 2:29:45 AM,True,True,False
1104,Clark Rubber Bunbury,26,5,www.clarkrubber.com.au,08 9791 2365,,bunbury@clarkrubber.com.au,"Unit 1, 146 Blair Street ",Bunbury,6230,126,284,-33.3361092,115.6455744,6889673c-d0da-40dc-9b46-a4234d8dd968,7/3/2015 2:32:53 AM,True,True,False
1105,Clark Rubber Bundoora,26,5,www.clarkrubber.com.au,03 9467 6677,,bundoora@clarkrubber.com.au,Unit 2A/445-447 Grimshaw Street,Bundoora,3083,125,284,-37.7021397,145.0718569,86be59ef-eab2-4bd6-976d-f481baceefad,7/3/2015 2:35:45 AM,True,True,False
